CPU Name,Date,Score,MHz,Score/MHz,bench
???,2013-12-01 00:00:00,1.902626168670758,2400.0,0.0007927609036128159,CINT2006
AMD A10,2013-06-01 00:00:00,3.4100979292814704,4100.0,0.0008317312022637734,CINT2006
AMD A10,2013-08-01 00:00:00,3.31649112766578,3700.0,0.0008963489534231837,CINT2006
AMD A10,2013-08-01 00:00:00,3.326377340193572,4100.0,0.0008113115463886761,CINT2006
AMD A10,2014-01-01 00:00:00,2.9995051153193675,3400.0,0.0008822073868586374,CINT2006
AMD A10,2014-01-01 00:00:00,3.0474109895676174,3400.0,0.0008962973498728286,CINT2006
AMD A10,2014-01-01 00:00:00,3.050274338229649,3400.0,0.0008971395112440146,CINT2006
AMD A10,2014-01-01 00:00:00,3.073989141046254,3400.0,0.0009041144532488982,CINT2006
AMD A10,2014-01-01 00:00:00,3.1197283099701743,3700.0,0.0008431698135054524,CINT2006
AMD A10,2014-01-01 00:00:00,3.1691110222510104,3700.0,0.0008565164925002731,CINT2006
AMD A10,2014-01-01 00:00:00,3.1704216441659154,3700.0,0.0008568707146394365,CINT2006
AMD A10,2014-01-01 00:00:00,3.1946306878990387,3700.0,0.0008634136994321726,CINT2006
AMD A10,2014-07-01 00:00:00,2.388350093595176,3700.0,0.0006455000252959935,CINT2006
AMD A10,2014-07-01 00:00:00,2.962421558114002,3500.0,0.0008464061594611436,CINT2006
AMD A10,2014-07-01 00:00:00,3.1099834419750314,3500.0,0.0008885666977071518,CINT2006
AMD A10,2014-07-01 00:00:00,3.130445570961259,3500.0,0.0008944130202746455,CINT2006
AMD A10,2014-07-01 00:00:00,3.1955511527363334,3700.0,0.0008636624737125226,CINT2006
AMD A10,2015-05-01 00:00:00,3.306276757579466,3900.0,0.000847763271174222,CINT2006
AMD A10,2015-12-01 00:00:00,3.1741381310092147,3600.0,0.0008817050363914485,CINT2006
AMD A4,2013-05-01 00:00:00,2.416929417010962,3000.0,0.000805643139003654,CINT2006
AMD A4,2013-08-01 00:00:00,2.3935597220664415,3000.0,0.0007978532406888138,CINT2006
AMD A4,2014-07-01 00:00:00,2.8392424715280193,3800.0,0.0007471690714547419,CINT2006
AMD A6,2013-06-01 00:00:00,2.9046091840458814,3900.0,0.0007447715856527901,CINT2006
AMD A6,2014-07-01 00:00:00,2.0758552968112927,3500.0,0.000593101513374655,CINT2006
AMD A6,2014-07-01 00:00:00,2.695570671658616,3500.0,0.0007701630490453187,CINT2006
AMD A6,2014-07-01 00:00:00,2.733501635616452,3500.0,0.0007810004673189863,CINT2006
AMD A6,2015-09-01 00:00:00,2.7916365170990223,3700.0,0.0007544963559727088,CINT2006
AMD A6,2015-12-01 00:00:00,2.7894770601116754,3700.0,0.0007539127189491015,CINT2006
AMD A8,2013-08-01 00:00:00,2.9040728619787455,3200.0,0.0009075227693683579,CINT2006
AMD A8,2013-08-01 00:00:00,3.0602675747672454,3600.0,0.0008500743263242348,CINT2006
AMD A8,2013-08-01 00:00:00,3.13112519040587,3500.0,0.0008946071972588201,CINT2006
AMD A8,2013-08-01 00:00:00,3.2228328418750563,3900.0,0.0008263673953525785,CINT2006
AMD A8,2014-07-01 00:00:00,2.342223344693863,3100.0,0.0007555559176431816,CINT2006
AMD A8,2014-07-01 00:00:00,3.088277966463888,3100.0,0.0009962186988593186,CINT2006
AMD A8,2014-07-01 00:00:00,3.0883934139628297,3100.0,0.0009962559399880097,CINT2006
AMD A8,2015-09-01 00:00:00,3.140039103580874,3200.0,0.000981262219869023,CINT2006
AMD A8,2015-12-01 00:00:00,3.138283979355478,3200.0,0.0009807137435485869,CINT2006
AMD Athlon,1999-08-01 00:00:00,0.1879629202550241,550.0,0.0003417507641000438,CINT95
AMD Athlon,1999-08-01 00:00:00,0.20383153564817147,600.0,0.00033971922608028583,CINT95
AMD Athlon,1999-08-01 00:00:00,0.21988105687930984,650.0,0.00033827854904509207,CINT95
AMD Athlon,1999-12-01 00:00:00,0.2469703504368849,750.0,0.0003292938005825132,CINT95
AMD Athlon,2000-01-01 00:00:00,0.2620129177789136,800.0,0.00032751614722364205,CINT95
AMD Athlon,2000-02-01 00:00:00,0.2771299895704722,850.0,0.00032603528184761433,CINT95
AMD Athlon,2000-03-01 00:00:00,0.28384290247248956,900.0,0.0003153810027472106,CINT95
AMD Athlon,2000-03-01 00:00:00,0.3151149958079687,1000.0,0.0003151149958079687,CINT95
AMD Athlon,2000-03-01 00:00:00,0.32178052089294534,1000.0,0.0003217805208929453,CINT95
AMD Athlon,2000-10-01 00:00:00,0.2757745865715473,1200.0,0.0002298121554762894,CINT2000
AMD Athlon,2001-02-01 00:00:00,0.2985099001425177,1200.0,0.00024875825011876475,CINT2000
AMD Athlon,2001-04-01 00:00:00,0.2950705047012682,1300.0,0.00022697731130866787,CINT2000
AMD Athlon,2001-05-01 00:00:00,0.3244246135602861,1333.0,0.0002433793049964637,CINT2000
AMD Athlon,2001-06-01 00:00:00,0.33320052352509855,1400.0,0.00023800037394649894,CINT2000
AMD Athlon,2001-06-01 00:00:00,0.3335245105601919,1200.0,0.00027793709213349324,CINT2000
AMD Athlon,2001-10-01 00:00:00,0.3597469247777211,1333.0,0.00026987766299904056,CINT2000
AMD Athlon,2001-10-01 00:00:00,0.37061834890025114,1400.0,0.00026472739207160796,CINT2000
AMD Athlon,2001-10-01 00:00:00,0.3742305049894201,1333.0,0.00028074306450819216,CINT2000
AMD Athlon,2001-10-01 00:00:00,0.3853771600902252,1400.0,0.0002752694000644466,CINT2000
AMD Athlon,2001-10-01 00:00:00,0.3955146140044497,1533.0,0.00025800040052475516,CINT2000
AMD Athlon,2001-10-01 00:00:00,0.4075437522995431,1466.0,0.00027799710252356287,CINT2000
AMD Athlon,2001-10-01 00:00:00,0.41828473475274175,1533.0,0.00027285370825358234,CINT2000
AMD Athlon,2001-11-01 00:00:00,0.4265486542491482,1466.0,0.00029096088284389374,CINT2000
AMD Athlon,2001-11-01 00:00:00,0.43669614390796013,1533.0,0.0002848637598877757,CINT2000
AMD Athlon,2001-11-01 00:00:00,0.4560880346356242,1600.0,0.00028505502164726513,CINT2000
AMD Athlon,2002-01-01 00:00:00,0.42946519749798095,1667.0,0.00025762759298019253,CINT2000
AMD Athlon,2002-01-01 00:00:00,0.46962584934343854,1667.0,0.0002817191657729085,CINT2000
AMD Athlon,2002-04-01 00:00:00,0.4845768386570699,1733.0,0.00027961733332779567,CINT2000
AMD Athlon,2002-06-01 00:00:00,0.4628764685565585,1733.0,0.0002670954809905127,CINT2000
AMD Athlon,2002-06-01 00:00:00,0.49740906457169554,1800.0,0.0002763383692064975,CINT2000
AMD Athlon,2002-08-01 00:00:00,0.47105889022440106,1800.0,0.0002616993834580006,CINT2000
AMD Athlon,2002-08-01 00:00:00,0.5266390525030324,2000.0,0.00026331952625151625,CINT2000
AMD Athlon,2002-08-01 00:00:00,0.5474747927217637,2133.0,0.00025666891360607766,CINT2000
AMD Athlon,2002-12-01 00:00:00,0.49630001117219413,2000.0,0.0002481500055860971,CINT2000
AMD Athlon,2002-12-01 00:00:00,0.5910461278623836,2166.0,0.00027287448193092506,CINT2000
AMD Athlon,2002-12-01 00:00:00,0.6048770640950093,2250.0,0.00026883425070889307,CINT2000
AMD Athlon,2003-01-01 00:00:00,0.5057820517698239,2133.0,0.00023712238714009563,CINT2000
AMD Athlon,2003-02-01 00:00:00,0.6464116911404956,2167.0,0.0002982979654547741,CINT2000
AMD Athlon,2003-05-01 00:00:00,0.7032206815957923,2200.0,0.0003196457643617238,CINT2000
AMD Athlon,2003-09-01 00:00:00,0.8525740401583466,2000.0,0.0004262870200791733,CINT2000
AMD Athlon,2003-09-01 00:00:00,0.9265955902341139,2200.0,0.000421179813742779,CINT2000
AMD Athlon,2003-12-01 00:00:00,0.8637226743687196,2200.0,0.0003926012156221453,CINT2000
AMD Athlon,2004-06-01 00:00:00,1.0784873920865985,2400.0,0.0004493697467027493,CINT2000
AMD Athlon,2004-06-01 00:00:00,1.0931597729768086,2400.0,0.0004554832387403369,CINT2000
AMD Athlon,2004-10-01 00:00:00,1.0664390538077015,2600.0,0.000410168866849116,CINT2000
AMD Athlon,2004-10-01 00:00:00,1.1788011922546173,2600.0,0.0004533850739440836,CINT2000
AMD Athlon,2005-06-01 00:00:00,1.17524953305244,2800.0,0.0004197319760901571,CINT2000
AMD Athlon,2005-06-01 00:00:00,1.2540649385311013,2800.0,0.0004478803351896791,CINT2000
AMD Athlon,2006-02-01 00:00:00,1.118968221743076,2600.0,0.00043037239297810616,CINT2006
AMD Athlon,2006-06-01 00:00:00,0.9056222387729675,2200.0,0.00041164647216953074,CINT2000
AMD Athlon,2006-06-01 00:00:00,0.9499475534390627,2200.0,0.0004317943424723012,CINT2000
AMD Athlon,2006-06-01 00:00:00,1.034948044070262,2600.0,0.0003980569400270239,CINT2000
AMD Athlon,2006-06-01 00:00:00,1.085975687857798,2600.0,0.0004176829568683838,CINT2000
AMD Athlon,2006-06-01 00:00:00,1.2384785346347291,2800.0,0.0004423137623695461,CINT2000
AMD Athlon,2006-06-01 00:00:00,1.2954923208574924,2800.0,0.0004626758288776758,CINT2000
AMD Athlon,2006-07-01 00:00:00,1.2852427397090522,2800.0,0.0004590152641818044,CINT2006
AMD Athlon,2006-09-01 00:00:00,0.8547011965369876,2600.0,0.0003287312294373029,CINT2000
AMD Athlon,2007-02-01 00:00:00,1.5541381443534978,3100.0,0.0005013348852753219,CINT2006
AMD Athlon,2007-06-01 00:00:00,0.5822721636188936,1200.0,0.0004852268030157446,CINT2006
AMD Athlon,2007-06-01 00:00:00,0.7371193145469215,1600.0,0.0004606995715918259,CINT2006
AMD Athlon,2007-09-01 00:00:00,1.725626337834516,3200.0,0.0005392582305732863,CINT2006
AMD Athlon,2008-12-01 00:00:00,1.5961586424535794,2500.0,0.0006384634569814317,CINT2006
AMD Athlon,2008-12-01 00:00:00,1.7237425282605148,2700.0,0.0006384231586150054,CINT2006
AMD Athlon,2010-07-01 00:00:00,2.335979458343245,3100.0,0.0007535417607558855,CINT2006
AMD EPYC,2018-12-01 00:00:00,6.6949432659471295,2000.0,0.003347471632973565,CINT2017
AMD EPYC,2018-12-01 00:00:00,6.708467995990599,2000.0,0.0033542339979952995,CINT2017
AMD EPYC,2018-12-01 00:00:00,7.15509264922519,2200.0,0.0032523148405569045,CINT2017
AMD EPYC,2019-02-01 00:00:00,8.14317751345925,3100.0,0.0026268314559545966,CINT2017
AMD EPYC,2019-02-01 00:00:00,8.370027255389488,2600.0,0.00321924125207288,CINT2017
AMD EPYC,2019-02-01 00:00:00,8.409761572492538,2000.0,0.004204880786246269,CINT2017
AMD EPYC,2019-02-01 00:00:00,8.454321933858644,2400.0,0.0035226341391077685,CINT2017
AMD EPYC,2019-04-01 00:00:00,8.156969144298245,3100.0,0.002631280369128466,CINT2017
AMD EPYC,2019-06-01 00:00:00,8.87661970403133,2000.0,0.004438309852015665,CINT2017
AMD EPYC,2019-06-01 00:00:00,8.884329384173977,2000.0,0.004442164692086989,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.259653809860948,2800.0,0.002949876360664624,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.261206833962568,2800.0,0.0029504310121294887,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.262596571051013,3100.0,0.002665353732597101,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.273085829263444,2800.0,0.00295467351045123,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.327447659180233,2250.0,0.003701087848524548,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.364941802773277,2900.0,0.002884462690611475,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.384490195861796,3000.0,0.002794830065287265,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.466735002423675,2300.0,0.0036811891314885545,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.51907138699975,3200.0,0.0026622098084374216,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.566741228079392,3200.0,0.0026771066337748103,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.566771953208873,2300.0,0.0037246834579169013,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.61780536011742,2000.0,0.00430890268005871,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.666666304634896,3000.0,0.002888888768211632,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.669632642132424,3000.0,0.0028898775473774744,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.686411516562957,3000.0,0.002895470505520986,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.717042957541183,3000.0,0.002905680985847061,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.720705185205244,3200.0,0.0027252203703766386,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.74014656143208,3000.0,0.002913382187144027,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.746409986700417,2800.0,0.0031237178523930063,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.749613942115289,2350.0,0.0037232399753682082,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.777151473304734,2350.0,0.0037349580737466954,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.778900374710172,2500.0,0.003511560149884069,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.78491968451931,2800.0,0.003137471315899753,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.785826906088761,2500.0,0.0035143307624355045,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.787491963388888,2000.0,0.004393745981694444,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.791674030088913,2500.0,0.003516669612035565,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.79213112201778,2500.0,0.003516852448807112,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.792200344647753,2800.0,0.0031400715516599117,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.794192982515241,2800.0,0.0031407832080411575,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.795619257821112,2350.0,0.0037428167054557927,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.79597386672802,2800.0,0.0031414192381171496,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.801139662531838,2350.0,0.0037451658138433356,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.80132048375585,2000.0,0.004400660241877925,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.804584471080434,2300.0,0.0038280802048175798,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.806215240332902,3000.0,0.002935405080110967,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.811377873093774,2000.0,0.0044056889365468865,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.812168020652903,2250.0,0.003916519120290179,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.818567880345404,2800.0,0.003149488528694787,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.82520431628546,3200.0,0.002757876348839206,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.83668474218794,2350.0,0.0037602913796544422,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.840998885286517,2250.0,0.003929332837905118,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.851307273904286,2000.0,0.004425653636952143,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.866947897675477,2250.0,0.003940865732300212,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.876403070708982,2000.0,0.004438201535354491,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.898371576329083,3200.0,0.0027807411176028387,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.904587463981603,2800.0,0.003180209808564858,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.912233083483077,2250.0,0.003960992481548034,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.932114706844164,2250.0,0.003969828758597406,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.93310613684424,2250.0,0.003970269394152995,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.946102185321614,2500.0,0.0035784408741286453,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.978648675860553,2250.0,0.0039905105226046905,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.979132746836653,2250.0,0.003990725665260734,CINT2017
AMD EPYC,2019-08-01 00:00:00,8.991756449520484,2900.0,0.0031006056722484424,CINT2017
AMD EPYC,2019-08-01 00:00:00,9.001201161809593,2250.0,0.004000533849693152,CINT2017
AMD EPYC,2019-08-01 00:00:00,9.011959926807117,2250.0,0.004005315523025386,CINT2017
AMD EPYC,2019-08-01 00:00:00,9.016771874490463,2250.0,0.004007454166440206,CINT2017
AMD EPYC,2019-08-01 00:00:00,9.040187970831045,2000.0,0.004520093985415523,CINT2017
AMD EPYC,2019-08-01 00:00:00,12.425480339314257,3000.0,0.004141826779771419,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.186788940165656,2800.0,0.0029238531929163055,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.2618753900992,2300.0,0.0035921197348257393,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.336811797937807,3200.0,0.0026052536868555647,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.358055592252876,3000.0,0.0027860185307509587,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.411648816753244,3200.0,0.0026286402552353886,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.428021970689793,3000.0,0.0028093406568965975,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.42920079695291,2000.0,0.004214600398476456,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.432021347846495,2500.0,0.003372808539138598,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.449287171737756,2500.0,0.0033797148686951026,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.466038476320742,2350.0,0.0036025695643918053,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.486974016044567,2800.0,0.0030310621485873453,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.521430026730483,3000.0,0.0028404766755768278,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.535499994356153,2500.0,0.0034141999977424613,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.543130268731893,2800.0,0.003051117953118533,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.580617731008967,2000.0,0.004290308865504484,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.592150524186957,2250.0,0.003818733566305314,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.601170254534015,2000.0,0.004300585127267008,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.603539093522981,2350.0,0.003661080465328928,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.621427758478676,2800.0,0.0030790813423138127,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.63865718707356,2250.0,0.003839403194254916,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.660470424328585,2500.0,0.0034641881697314338,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.668461156070645,2250.0,0.0038526494026980647,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.670754961756593,2900.0,0.0029899155040539974,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.671098289337412,2600.0,0.0033350378035913123,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.71066560302967,2600.0,0.0033502560011652574,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.747027450318972,2900.0,0.003016216362178956,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.760378448926195,2600.0,0.003369376326510075,CINT2017
AMD EPYC,2019-09-01 00:00:00,8.940188116206079,3000.0,0.002980062705402026,CINT2017
AMD EPYC,2019-10-01 00:00:00,8.297574388598484,2300.0,0.00360764103852108,CINT2017
AMD EPYC,2019-10-01 00:00:00,8.481565350619354,3000.0,0.002827188450206451,CINT2017
AMD EPYC,2019-10-01 00:00:00,8.523458833418715,3000.0,0.002841152944472905,CINT2017
AMD EPYC,2019-10-01 00:00:00,8.544001581153646,2000.0,0.0042720007905768225,CINT2017
AMD EPYC,2019-10-01 00:00:00,8.60051342835719,2000.0,0.004300256714178594,CINT2017
AMD EPYC,2019-10-01 00:00:00,8.631836135390234,2800.0,0.0030827986197822263,CINT2017
AMD EPYC,2019-10-01 00:00:00,8.655328046276702,2500.0,0.003462131218510681,CINT2017
AMD EPYC,2019-10-01 00:00:00,8.664086684844321,2350.0,0.003686845397806094,CINT2017
AMD EPYC,2019-10-01 00:00:00,8.665385761600808,2900.0,0.0029880640557244163,CINT2017
AMD EPYC,2019-10-01 00:00:00,8.666126328097892,2350.0,0.003687713331105486,CINT2017
AMD EPYC,2019-10-01 00:00:00,8.68712328227035,2250.0,0.0038609436810090447,CINT2017
AMD EPYC,2019-10-01 00:00:00,8.743877106390888,3200.0,0.002732461595747153,CINT2017
AMD EPYC,2019-10-01 00:00:00,8.764634063604323,3200.0,0.0027389481448763507,CINT2017
AMD EPYC,2019-11-01 00:00:00,7.966189482542571,3100.0,0.0025697385427556683,CINT2017
AMD EPYC,2019-11-01 00:00:00,8.219112161989313,3100.0,0.0026513265038675205,CINT2017
AMD EPYC,2019-11-01 00:00:00,8.26358968748257,2900.0,0.002849513685338817,CINT2017
AMD EPYC,2019-11-01 00:00:00,8.281563675759172,2800.0,0.002957701312771133,CINT2017
AMD EPYC,2019-11-01 00:00:00,8.781085086476391,2300.0,0.003817863081076692,CINT2017
AMD EPYC,2019-11-01 00:00:00,8.830111746764793,2200.0,0.0040136871576203605,CINT2017
AMD EPYC,2019-11-01 00:00:00,8.841282858306913,2600.0,0.0034004934070411205,CINT2017
AMD EPYC,2019-11-01 00:00:00,8.865112523273394,3000.0,0.0029550375077577982,CINT2017
AMD EPYC,2019-11-01 00:00:00,8.877970113887738,2350.0,0.003777859622930952,CINT2017
AMD EPYC,2019-11-01 00:00:00,8.95687254473485,2500.0,0.00358274901789394,CINT2017
AMD EPYC,2019-11-01 00:00:00,8.98545746919609,2800.0,0.003209091953284318,CINT2017
AMD EPYC,2019-11-01 00:00:00,8.986464382059198,2000.0,0.004493232191029599,CINT2017
AMD EPYC,2019-11-01 00:00:00,9.059034728933225,2250.0,0.004026237657303655,CINT2017
AMD EPYC,2019-11-01 00:00:00,9.07901139360705,2250.0,0.004035116174936467,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.097263461961356,3000.0,0.0026990878206537856,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.18761892252868,2800.0,0.0029241496151888144,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.201990568259191,3100.0,0.0026458034091158683,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.288285225862593,2300.0,0.0036036022721141706,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.291045622542045,2800.0,0.002961087722336445,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.373631094979162,2300.0,0.0036407091717300705,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.449525118721562,2300.0,0.003673706573357201,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.542804868214894,2500.0,0.0034171219472859575,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.547494227333639,3000.0,0.0028491647424445463,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.551685078588358,2300.0,0.0037181239472123297,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.585467280370889,2800.0,0.0030662383144181744,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.614314955946645,2200.0,0.003915597707248475,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.639005288772003,2000.0,0.004319502644386001,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.641805182979097,2200.0,0.003928093264990498,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.642378135173063,2350.0,0.00367760771709492,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.661630708525001,2350.0,0.0036858003015000002,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.674180498262203,2800.0,0.0030979216065222153,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.71573822201102,2500.0,0.003486295288804408,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.75264522742812,2000.0,0.00437632261371406,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.758300972144733,2250.0,0.0038925782098421036,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.776818070142344,2900.0,0.0030264889897042564,CINT2017
AMD EPYC,2019-12-01 00:00:00,8.831599712684174,2900.0,0.003045379211270405,CINT2017
AMD EPYC,2019-12-01 00:00:00,9.498821754356523,3700.0,0.0025672491227990606,CINT2017
AMD EPYC,2019-12-01 00:00:00,9.525150133448811,3200.0,0.0029766094167027533,CINT2017
AMD EPYC,2019-12-01 00:00:00,9.971678202975747,3500.0,0.0028490509151359276,CINT2017
AMD EPYC,2020-01-01 00:00:00,7.64750592831766,3100.0,0.002466937396231503,CINT2017
AMD EPYC,2020-01-01 00:00:00,7.653087877550836,3100.0,0.0024687380250163985,CINT2017
AMD EPYC,2020-01-01 00:00:00,8.007080079016504,3100.0,0.002582929057747259,CINT2017
AMD EPYC,2020-01-01 00:00:00,8.016167170278102,3100.0,0.0025858603775090654,CINT2017
AMD EPYC,2020-01-01 00:00:00,8.029294112219853,2900.0,0.002768722107662018,CINT2017
AMD EPYC,2020-01-01 00:00:00,8.032145339982437,2900.0,0.0027697052896491162,CINT2017
AMD EPYC,2020-01-01 00:00:00,8.27204312048199,2800.0,0.0029543011144578537,CINT2017
AMD EPYC,2020-01-01 00:00:00,8.284028187863429,2800.0,0.0029585814956655104,CINT2017
AMD EPYC,2020-01-01 00:00:00,8.479417561851598,2300.0,0.0036867032877615645,CINT2017
AMD EPYC,2020-01-01 00:00:00,8.482655392343288,2300.0,0.0036881110401492554,CINT2017
AMD EPYC,2020-01-01 00:00:00,8.708214431243702,2200.0,0.003958279286928956,CINT2017
AMD EPYC,2020-01-01 00:00:00,8.730999628549283,2200.0,0.003968636194795128,CINT2017
AMD EPYC,2020-01-01 00:00:00,8.744056851401327,2300.0,0.0038017638484353594,CINT2017
AMD EPYC,2020-01-01 00:00:00,8.755416706687791,2300.0,0.0038067029159512137,CINT2017
AMD EPYC,2020-01-01 00:00:00,8.9652262298159,2900.0,0.003091457320626172,CINT2017
AMD EPYC,2020-01-01 00:00:00,8.9702634257272,2900.0,0.003093194284733517,CINT2017
AMD EPYC,2020-02-01 00:00:00,7.535051694163106,3100.0,0.002430661836826808,CINT2017
AMD EPYC,2020-02-01 00:00:00,7.624193614630692,3100.0,0.002459417295042159,CINT2017
AMD EPYC,2020-02-01 00:00:00,8.02073455687665,2800.0,0.002864548056027375,CINT2017
AMD EPYC,2020-02-01 00:00:00,8.022652736603575,2900.0,0.002766431978139164,CINT2017
AMD EPYC,2020-02-01 00:00:00,8.09720925926052,2800.0,0.0028918604497359,CINT2017
AMD EPYC,2020-02-01 00:00:00,8.105467572814677,2900.0,0.0027949888182119574,CINT2017
AMD EPYC,2020-02-01 00:00:00,8.121329485977085,2000.0,0.0040606647429885425,CINT2017
AMD EPYC,2020-02-01 00:00:00,8.203978851083662,3100.0,0.002646444790672149,CINT2017
AMD EPYC,2020-02-01 00:00:00,8.221228403213328,2900.0,0.0028349063459356303,CINT2017
AMD EPYC,2020-02-01 00:00:00,8.264163438977693,3100.0,0.002665859173863772,CINT2017
AMD EPYC,2020-02-01 00:00:00,8.282778723844523,2800.0,0.0029581352585159007,CINT2017
AMD EPYC,2020-02-01 00:00:00,8.312565238888968,2300.0,0.003614158799516943,CINT2017
AMD EPYC,2020-02-01 00:00:00,8.401583620149681,2300.0,0.00365286244354334,CINT2017
AMD EPYC,2020-02-01 00:00:00,8.444034528572939,2200.0,0.0038381975129876994,CINT2017
AMD EPYC,2020-02-01 00:00:00,8.453712028071259,2600.0,0.0032514277031043303,CINT2017
AMD EPYC,2020-02-01 00:00:00,8.466289478266342,2600.0,0.003256265183948593,CINT2017
